date,group,from_date,index_ffill,index_valid,log_return,ret_lvl,ret_w,n_matched,n_used,n_trim,n_adj,n_adj_used,n_adj_trim,step_n,interval_days,bridge,valid_step,ret_ok
2024-06-09,high,2024-06-02,99.63978270268338,99.63978270268338,-0.002831408174012617,-0.002831408174012617,-0.002831408174012617,387,345,42,387,345,42,1,7.0,False,True,True
2024-06-16,high,2024-06-09,99.54087807617562,99.54087807617562,-0.0009931148360484698,-0.0009931148360484698,-0.0009931148360484698,385,344,41,385,344,41,1,7.0,False,True,True
2024-06-23,high,2024-06-16,99.70816873859532,99.70816873859532,0.001679212065542071,0.001679212065542071,0.001679212065542071,384,343,41,384,343,41,1,7.0,False,True,True
2024-06-30,high,2024-06-23,99.64384945635274,99.64384945635274,-0.0006452835045944946,-0.0006452835045944946,-0.0006452835045944946,379,341,38,379,341,38,1,7.0,False,True,True
2024-07-07,high,2024-06-30,99.39634699553537,99.39634699553537,-0.002486960853091202,-0.002486960853091202,-0.002486960853091202,380,342,38,380,342,38,1,7.0,False,True,True
2024-07-14,high,2024-07-07,99.49162783218233,99.49162783218233,0.0009581357949737116,0.0009581357949737116,0.0009581357949737116,380,342,38,380,342,38,1,7.0,False,True,True
2024-07-21,high,2024-07-14,99.51408373321013,99.51408373321013,0.00022568097112857168,0.00022568097112857168,0.00022568097112857168,379,340,39,379,340,39,1,7.0,False,True,True
2024-07-28,high,2024-07-21,99.78403934776858,99.78403934776858,0.00270906494738883,0.00270906494738883,0.00270906494738883,384,342,42,384,342,42,1,7.0,False,True,True
2024-08-04,high,2024-07-28,99.97233711692913,99.97233711692913,0.0018852747358023673,0.0018852747358023673,0.0018852747358023673,367,326,41,367,326,41,1,7.0,False,True,True
2024-08-11,high,2024-08-04,100.02387020386821,100.02387020386821,0.000515340653404787,0.000515340653404787,0.000515340653404787,365,327,38,365,327,38,1,7.0,False,True,True
2024-08-18,high,2024-08-11,100.06049918557521,100.06049918557521,0.0003661353680746493,0.0003661353680746493,0.0003661353680746493,357,320,37,357,320,37,1,7.0,False,True,True
2024-08-25,high,2024-08-18,100.21674670750593,100.21674670750593,0.0015603125850234953,0.0015603125850234953,0.0015603125850234953,358,321,37,358,321,37,1,7.0,False,True,True
2024-09-01,high,2024-08-25,99.8455769768771,99.8455769768771,-0.003710545290618769,-0.003710545290618769,-0.003710545290618769,363,325,38,363,325,38,1,7.0,False,True,True
2024-09-08,high,2024-09-01,99.81454804863722,99.81454804863722,-0.00031081748031268493,-0.00031081748031268493,-0.00031081748031268493,362,324,38,362,324,38,1,7.0,False,True,True
2024-09-15,high,2024-09-08,100.03087222832715,100.03087222832715,0.0021649159023033483,0.0021649159023033483,0.0021649159023033483,359,323,36,359,323,36,1,7.0,False,True,True
2024-09-22,high,2024-09-15,100.31288853226968,100.31288853226968,0.0028153259092772633,0.0028153259092772633,0.0028153259092772633,355,319,36,355,319,36,1,7.0,False,True,True
2024-09-29,high,2024-09-22,100.3162934639339,100.3162934639339,3.394253648121066e-05,3.394253648121066e-05,3.394253648121066e-05,350,314,36,350,314,36,1,7.0,False,True,True
2024-10-06,high,2024-09-29,100.24158229385014,100.24158229385014,-0.0007450335546018372,-0.0007450335546018372,-0.0007450335546018372,357,320,37,357,320,37,1,7.0,False,True,True
2024-10-13,high,2024-10-06,100.13468639236959,100.13468639236959,-0.001066951813427371,-0.001066951813427371,-0.001066951813427371,348,314,34,348,314,34,1,7.0,False,True,True
2024-10-20,high,2024-10-13,100.06248963941765,100.06248963941765,-0.0007212564883559977,-0.0007212564883559977,-0.0007212564883559977,344,308,36,344,308,36,1,7.0,False,True,True
2024-10-27,high,2024-10-20,100.02145387189799,100.02145387189799,-0.0004101855188865585,-0.0004101855188865585,-0.0004101855188865585,345,309,36,345,309,36,1,7.0,False,True,True
2024-11-03,high,2024-10-27,100.00481877309568,100.00481877309568,-0.00016632913887448808,-0.00016632913887448808,-0.00016632913887448808,348,312,36,348,312,36,1,7.0,False,True,True
2024-11-10,high,2024-11-03,100.16193181491035,100.16193181491035,0.0015698218971745843,0.0015698218971745843,0.0015698218971745843,348,314,34,348,314,34,1,7.0,False,True,True
2024-11-17,high,2024-11-10,100.23573535834404,100.23573535834404,0.0007365709173316983,0.0007365709173316983,0.0007365709173316983,350,314,36,350,314,36,1,7.0,False,True,True
2024-11-24,high,2024-11-17,100.64868684199833,100.64868684199833,0.004111339852154585,0.004111339852154585,0.004111339852154585,352,316,36,352,316,36,1,7.0,False,True,True
2024-12-01,high,2024-11-24,100.80880465234975,100.80880465234975,0.0015895943395237877,0.0015895943395237877,0.0015895943395237877,360,324,36,360,324,36,1,7.0,False,True,True
2024-12-08,high,2024-12-01,100.80644545265596,100.80644545265596,-2.340298854054645e-05,-2.340298854054645e-05,-2.340298854054645e-05,358,328,30,358,328,30,1,7.0,False,True,True
2024-12-15,high,2024-12-08,101.57489779088236,101.57489779088236,0.007594139054731881,0.007594139054731881,0.007594139054731881,349,312,37,349,312,37,1,7.0,False,True,True
2024-12-22,high,2024-12-15,101.84695396651539,101.84695396651539,0.0026747995408164626,0.0026747995408164626,0.0026747995408164626,348,312,36,348,312,36,1,7.0,False,True,True
2024-12-29,high,2024-12-22,102.13776117589858,102.13776117589858,0.00285126663726021,0.00285126663726021,0.00285126663726021,338,303,35,338,303,35,1,7.0,False,True,True
2025-01-05,high,2024-12-29,102.75900457286461,102.75900457286461,0.0060639834736880985,0.0060639834736880985,0.0060639834736880985,330,296,34,330,296,34,1,7.0,False,True,True
2025-01-12,high,2025-01-05,104.76614658659867,104.76614658659867,0.01934420566588852,0.01934420566588852,0.01934420566588852,309,278,31,309,278,31,1,7.0,False,True,True
2025-01-19,high,2025-01-12,104.89403670607634,104.89403670607634,0.0012199754224303408,0.0012199754224303408,0.0012199754224303408,311,278,33,311,278,33,1,7.0,False,True,True
2025-01-26,high,2025-01-19,105.31846442267236,105.31846442267236,0.0040380880399490185,0.0040380880399490185,0.0040380880399490185,310,278,32,310,278,32,1,7.0,False,True,True
2025-02-02,high,2025-01-26,105.2188216225326,105.2188216225326,-0.0009465573481185433,-0.0009465573481185433,-0.0009465573481185433,309,275,34,309,275,34,1,7.0,False,True,True
2025-02-09,high,2025-02-02,106.5194537797452,106.5194537797452,0.012285436004533109,0.012285436004533109,0.012285436004533109,286,258,28,286,258,28,1,7.0,False,True,True
2025-02-16,high,2025-02-09,109.35798844894659,109.35798844894659,0.02629916533314389,0.02629916533314389,0.02629916533314389,270,239,31,270,239,31,1,7.0,False,True,True
2025-02-23,high,2025-02-16,110.41733215759812,110.41733215759812,0.009640317301816767,0.009640317301816767,0.009640317301816767,231,206,25,231,206,25,1,7.0,False,True,True
2025-03-02,high,2025-02-23,111.11864848763283,111.11864848763283,0.0063314200319886825,0.0063314200319886825,0.0063314200319886825,208,186,22,208,186,22,1,7.0,False,True,True
2025-03-09,high,2025-03-02,111.12753694942869,111.12753694942869,7.998753079277999e-05,7.998753079277999e-05,7.998753079277999e-05,179,160,19,179,160,19,1,7.0,False,True,True
2025-03-16,high,2025-03-09,108.75865392256668,108.75865392256668,-0.02154728016239064,-0.02154728016239064,-0.02154728016239064,180,162,18,180,162,18,1,7.0,False,True,True
2025-03-23,high,2025-03-16,106.62184421086222,106.62184421086222,-0.01984283481291841,-0.01984283481291841,-0.01984283481291841,218,194,24,218,194,24,1,7.0,False,True,True
2025-03-30,high,2025-03-23,105.08961578509638,105.08961578509638,-0.014474938474287442,-0.014474938474287442,-0.014474938474287442,228,203,25,228,203,25,1,7.0,False,True,True
2025-04-06,high,2025-03-30,103.95529115268643,103.95529115268643,-0.010852555866668183,-0.010852555866668183,-0.010852555866668183,253,227,26,253,227,26,1,7.0,False,True,True
2025-04-13,high,2025-04-06,103.2122956220477,103.2122956220477,-0.007172924373439737,-0.007172924373439737,-0.007172924373439737,269,241,28,269,241,28,1,7.0,False,True,True
2025-04-20,high,2025-04-13,102.02686810336857,102.02686810336857,-0.011551798199578071,-0.011551798199578071,-0.011551798199578071,277,249,28,277,249,28,1,7.0,False,True,True
2025-04-27,high,2025-04-20,101.63385815019197,101.63385815019197,-0.0038594622364792903,-0.0038594622364792903,-0.0038594622364792903,271,243,28,271,243,28,1,7.0,False,True,True
2025-05-04,high,2025-04-27,100.8842183265221,100.8842183265221,-0.007403223065767977,-0.007403223065767977,-0.007403223065767977,267,239,28,267,239,28,1,7.0,False,True,True
2025-05-11,high,2025-05-04,100.17042715256838,100.17042715256838,-0.007100499182097567,-0.007100499182097567,-0.007100499182097567,272,244,28,272,244,28,1,7.0,False,True,True
2025-05-18,high,2025-05-11,99.14839033310992,99.14839033310992,-0.010255386720514204,-0.010255386720514204,-0.010255386720514204,271,243,28,271,243,28,1,7.0,False,True,True
2025-05-25,high,2025-05-18,98.77679789951938,98.77679789951938,-0.0037548820693619695,-0.0037548820693619695,-0.0037548820693619695,266,238,28,266,238,28,1,7.0,False,True,True
2025-06-01,high,2025-05-25,98.00881712440776,98.00881712440776,-0.007805292820441387,-0.007805292820441387,-0.007805292820441387,267,239,28,267,239,28,1,7.0,False,True,True
2025-06-08,high,2025-06-01,97.60521191305968,97.60521191305968,-0.004126552538837255,-0.004126552538837255,-0.004126552538837255,266,238,28,266,238,28,1,7.0,False,True,True
2025-06-15,high,2025-06-08,97.24403723570398,97.24403723570398,-0.003707225894731665,-0.003707225894731665,-0.003707225894731665,263,235,28,263,235,28,1,7.0,False,True,True
2025-06-22,high,2025-06-15,96.6597607749131,96.6597607749131,-0.006026475346194745,-0.006026475346194745,-0.006026475346194745,266,238,28,266,238,28,1,7.0,False,True,True
2025-06-29,high,2025-06-22,96.6597607749131,,,,,0,0,0,0,0,0,1,7.0,False,False,False
2025-07-06,high,2025-06-22,96.6597607749131,,,,,0,0,0,0,0,0,2,14.0,False,False,False
2025-07-13,high,2025-06-22,96.13654491385832,96.13654491385832,-0.005427667751842505,-0.0018092225839475016,,247,221,26,0,0,0,3,21.0,True,True,False
2025-07-20,high,2025-07-13,96.05749180076641,96.05749180076641,-0.0008226386094115473,-0.0008226386094115473,-0.0008226386094115473,260,234,26,260,234,26,1,7.0,False,True,True
2025-07-27,high,2025-07-20,95.27892636567108,95.27892636567108,-0.008138228358545826,-0.008138228358545826,-0.008138228358545826,264,236,28,264,236,28,1,7.0,False,True,True
2025-08-03,high,2025-07-27,95.09120289592282,95.09120289592282,-0.0019721952317112144,-0.0019721952317112144,-0.0019721952317112144,263,235,28,263,235,28,1,7.0,False,True,True
2025-08-10,high,2025-08-03,94.7086735682731,94.7086735682731,-0.004030875601387646,-0.004030875601387646,-0.004030875601387646,265,237,28,265,237,28,1,7.0,False,True,True
2025-08-17,high,2025-08-10,94.71978764664776,94.71978764664776,0.00011734327899965838,0.00011734327899965838,0.00011734327899965838,261,235,26,261,235,26,1,7.0,False,True,True
2025-08-24,high,2025-08-17,94.56420846087961,94.56420846087961,-0.0016438708396143802,-0.0016438708396143802,-0.0016438708396143802,262,234,28,262,234,28,1,7.0,False,True,True
2025-08-31,high,2025-08-24,94.2978557708873,94.2978557708873,-0.0028206073852226642,-0.0028206073852226642,-0.0028206073852226642,267,238,29,267,238,29,1,7.0,False,True,True
2025-09-07,high,2025-08-31,94.13216010589424,94.13216010589424,-0.001758697593165764,-0.001758697593165764,-0.001758697593165764,267,238,29,267,238,29,1,7.0,False,True,True
2025-09-14,high,2025-09-07,94.02974002342752,94.02974002342752,-0.0010886379496746579,-0.0010886379496746579,-0.0010886379496746579,264,236,28,264,236,28,1,7.0,False,True,True
2025-09-21,high,2025-09-14,94.02445726020062,94.02445726020062,-5.618341206526994e-05,-5.618341206526994e-05,-5.618341206526994e-05,265,237,28,265,237,28,1,7.0,False,True,True
2025-09-28,high,2025-09-21,93.96810047388298,93.96810047388298,-0.0005995640325890678,-0.0005995640325890678,-0.0005995640325890678,265,237,28,265,237,28,1,7.0,False,True,True
2025-10-05,high,2025-09-28,93.84543613351153,93.84543613351153,-0.0013062355358254125,-0.0013062355358254125,-0.0013062355358254125,269,241,28,269,241,28,1,7.0,False,True,True
2025-10-12,high,2025-10-05,93.74918679136933,93.74918679136933,-0.0010261418913521483,-0.0010261418913521483,-0.0010261418913521483,263,235,28,263,235,28,1,7.0,False,True,True
2025-10-19,high,2025-10-12,94.22008517759474,94.22008517759474,0.005010386712794115,0.005010386712794115,0.005010386712794115,263,236,27,263,236,27,1,7.0,False,True,True
2025-10-26,high,2025-10-19,94.32460484815424,94.32460484815424,0.001108699282399827,0.001108699282399827,0.001108699282399827,265,236,29,265,236,29,1,7.0,False,True,True
2025-11-02,high,2025-10-26,94.56387254518425,94.56387254518425,0.002533429548541178,0.002533429548541178,0.002533429548541178,253,227,26,253,227,26,1,7.0,False,True,True
